CREATION_DATE,Sales_Channel,Party_Name,Account_Number,Account_Name,Order_Number,Order_Line_Id,Item_Cat_New,SKU,List_Price,Total_Discount,Discount_Sub_Category_1,Discount_Sub_Category_2,Discount_Sub_Category_3,Gross_Sales,Cost_of_Goods_Sold,Other_Cost_of_Goods_Sold,Gross_Margin,Total_Units_sold,Creation_Date_Only,Creation_Time
2025-01-03 11:12:21,Sales Channel 6,Party 2009,1003971,Customer Name623,202769530,11100750,Item Category25,SKU823,2076,0,0,0,0,2076,-1121.882,72.48,1026.598,1,2025-01-03,11:12:21
2025-02-26 22:14:28,Sales Channel 6,Party 1741,1007680,Customer Name1559,202482874,11100751,Item Category34,SKU1739,1096,-388.6,-388.6000061,0,0,707.4,-427.123,-46.08,234.197,1,2025-02-26,22:14:28
2025-01-20 15:10:18,Sales Channel 6,Party 1741,1007680,Customer Name1559,202905277,11100752,Item Category104,SKU116,2056,-456.52,-456.519989,0,0,1599.48,-873.584,-187,538.896,1,2025-01-20,15:10:18
2025-01-23 13:09:56,Sales Channel 7,Party 1073,1004214,Customer Name6723,202944484,11100753,Item Category115,SKU1396,3944,0,0,0,0,3944,-2081.598,-1862.402,0,1,2025-01-23,13:09:56
2025-01-31 11:08:07,Sales Channel 4,Party 755,1000592,Customer Name5098,202424576,11100754,Item Category1,SKU1920,44,0,0,0,0,44,-21.311,-3.8,18.889,1,2025-01-31,11:08:07
2025-01-31 08:14:37,Sales Channel 6,Party 1741,1007680,Customer Name1559,202453915,11100755,Item Category94,SKU99,2612,-474.08,-474.0799866,0,0,2137.92,-1260.464,-163.44,714.016,1,2025-01-31,08:14:37
2025-01-23 15:13:30,Sales Channel 6,Party 672,1002287,Customer Name1172,202856224,11100756,Item Category53,SKU40,15240,-1725.36,-4876.080078,-300,0,10063.92,-6076.14,-584.04,3403.74,3,2025-01-23,15:13:30
2025-02-05 22:13:05,Sales Channel 4,Party 1741,1007968,Customer Name4659,202432837,11100757,Item Category114,SKU594,64,-1.12,-1.120000005,0,0,62.88,-21.157,-3.88,37.843,1,2025-02-05,22:13:05
2025-02-26 22:14:07,Sales Channel 6,Party 167,1004768,Customer Name3314,202644000,11100758,Item Category102,SKU2243,2620,-768,-768,0,0,1852,-1224.834,44.28,671.446,1,2025-02-26,22:14:07
2025-01-09 18:14:05,Sales Channel 6,Party 2457,1007693,Customer Name533,202512884,11100759,Item Category62,SKU1382,3840,-614.4,-652.7999878,-576,0,2611.2,-3339.748,95.92,-632.628,2,2025-01-09,18:14:05
2025-02-25 22:13:08,Sales Channel 6,Party 2009,1010669,Customer Name425,202549670,11100760,Item Category25,SKU2450,36320,-168,0,-3360,0,32960,-19783.56,1490.4,14666.84,20,2025-02-25,22:13:08
2025-01-28 08:16:30,Sales Channel 6,Party 1741,1007680,Customer Name1559,202535784,11100761,Item Category104,SKU1959,2348,-555.92,-555.9199829,0,0,1792.08,-915.73,-187,689.35,1,2025-01-28,08:16:30
2025-02-19 11:07:20,Sales Channel 4,Party 755,1001264,Customer Name1260,202619397,11100762,Item Category94,SKU2865,1436,0,0,0,0,1436,-1241.762,-163.44,30.798,1,2025-02-19,11:07:20
2025-02-17 18:12:35,Sales Channel 6,Party 1741,1007680,Customer Name1559,202722524,11100763,Item Category104,SKU1959,2348,-555.92,-555.9199829,0,0,1792.08,-915.73,-187,689.35,1,2025-02-17,18:12:35
2025-01-13 18:10:13,Sales Channel 6,Party 1741,1007680,Customer Name1559,202581005,11100764,Item Category53,SKU1381,3768,-922.68,-922.6799927,0,0,2845.32,-1793.272,-200.04,852.008,1,2025-01-13,18:10:13
2025-02-06 15:19:52,Sales Channel 4,Party 3015,1007647,Customer Name6845,202793720,11100765,Item Category102,SKU126,1672,0,0,0,0,1672,-1194.489,50.96,528.471,1,2025-02-06,15:19:52
2025-01-27 15:11:17,Sales Channel 6,Party 1741,1007680,Customer Name1559,202512196,11100766,Item Category102,SKU2243,2348,-555.92,-555.9199829,0,0,1792.08,-1224.834,44.28,611.526,1,2025-01-27,15:11:17
2025-01-10 15:11:40,Sales Channel 4,Party 3015,1007647,Customer Name6845,202472452,11100767,Item Category52,SKU354,376,0,0,0,0,376,-184.009,-46.68,145.311,1,2025-01-10,15:11:40
2025-02-11 11:08:10,Sales Channel 6,Party 2009,1003971,Customer Name623,202796464,11100768,Item Category25,SKU2237,2040,-104,0,-104,0,1936,-1107.88,74.52,902.64,1,2025-02-11,11:08:10
2025-02-19 18:11:52,Sales Channel 6,Party 1741,1007680,Customer Name1559,202465767,11100769,Item Category104,SKU672,3188,-818.24,-818.2399902,0,0,2369.76,-1324.996,-245.68,799.084,1,2025-02-19,18:11:52
2025-01-15 15:13:17,Sales Channel 6,Party 2883,1013391,Customer Name1970,202534715,11100770,Item Category104,SKU1562,53880,-507.84,-12715.2002,-2520,0,38644.801,-26412.644,-5293.2,6938.956,30,2025-01-15,15:13:17
2025-02-11 18:14:42,Sales Channel 6,Party 2637,1006169,Customer Name3316,202462688,11100771,Item Category104,SKU116,4472,-760,-1520,0,0,2952,-1747.168,-374,830.832,2,2025-02-11,18:14:42
2025-01-08 22:14:33,Sales Channel 4,Party 995,1012488,Customer Name7281,202628053,11100772,Item Category33,SKU2564,20496,0,0,0,0,20496,-12308.985,-1811.04,6375.975,12,2025-01-08,22:14:33
2025-02-13 08:13:51,Sales Channel 6,Party 2662,1011755,Customer Name3889,203045979,11100773,Item Category1,SKU850,4392,0,0,0,0,4392,-2983.572,798,2206.428,6,2025-02-13,08:13:51
2025-01-10 22:13:12,Sales Channel 6,Party 76,1012912,Customer Name5644,203040847,11100774,Item Category52,SKU744,1516,0,0,0,0,1516,-418.902,-51.64,1045.458,1,2025-01-10,22:13:12
2025-02-27 08:12:13,Sales Channel 6,Party 34,1001515,Customer Name395,202464380,11100775,Item Category68,SKU1755,1936,-309.2,-217.1999969,-92,0,1626.8,-566.96,-114.28,945.56,1,2025-02-27,08:12:13
2025-01-21 22:20:39,Sales Channel 6,Party 1754,1010761,Customer Name1031,202781376,11100776,Item Category33,SKU2111,2556,-474.48,-474.480011,0,0,2081.52,-1346.403,-132.8,602.317,1,2025-01-21,22:20:39
2025-01-03 08:12:47,Sales Channel 6,Party 1741,1007680,Customer Name1559,202711513,11100777,Item Category27,SKU435,2308,-362.68,-362.6799927,0,0,1945.32,-1536.364,-17.68,391.276,1,2025-01-03,08:12:47
2025-01-07 22:13:46,Sales Channel 6,Party 1741,1007680,Customer Name1559,202658024,11100778,Item Category1,SKU1604,212,-3.72,-3.720000029,0,0,208.28,-17.526,-11.92,178.834,1,2025-01-07,22:13:46
2025-02-27 15:13:13,Sales Channel 6,Party 2327,1011235,Customer Name5121,202955547,11100779,Item Category102,SKU1173,7184,-283.28,-1133.119995,0,0,6050.88,-4737.851,203.84,1516.869,4,2025-02-27,15:13:13
2025-01-09 22:18:28,Sales Channel 6,Party 1741,1007680,Customer Name1559,202794028,11100780,Item Category94,SKU2704,2808,-713.32,-713.3200073,0,0,2094.68,-1502.955,-163.44,428.285,1,2025-01-09,22:18:28
2025-02-05 18:14:38,Sales Channel 6,Party 1741,1007680,Customer Name1559,203047379,11100781,Item Category34,SKU2444,1168,-382,-382,0,0,786,-520.017,-59.12,206.863,1,2025-02-05,18:14:38
2025-01-02 18:10:25,Sales Channel 6,Party 1741,1007680,Customer Name1559,202688761,11100782,Item Category60,SKU665,3216,-233.16,-233.1600037,0,0,2982.84,-1364.29,-278.611,1339.939,1,2025-01-02,18:10:25
2025-01-27 15:11:28,Sales Channel 6,Party 1741,1007680,Customer Name1559,202431419,11100783,Item Category34,SKU488,1960,-600.24,-600.2399902,0,0,1359.76,-743.716,-68.16,547.884,1,2025-01-27,15:11:28
2025-02-17 22:19:52,Sales Channel 6,Party 1741,1007680,Customer Name1559,202514830,11100784,Item Category1,SKU1604,212,-3.72,-3.720000029,0,0,208.28,-17.526,-11.92,178.834,1,2025-02-17,22:19:52
2025-01-28 18:12:11,Sales Channel 6,Party 1273,1004629,Customer Name5760,202512549,11100785,Item Category33,SKU2745,2876,-780,-780,0,0,2096,-1420.744,-132.8,542.456,1,2025-01-28,18:12:11
2025-01-03 22:26:14,Sales Channel 4,Party 278,1005052,Customer Name1626,202722613,11100786,Item Category25,SKU258,7956,-1252,-2964,-792,0,4200,-3583.26,217.44,834.18,3,2025-01-03,22:26:14
2025-02-19 08:11:24,Sales Channel 6,Party 2709,1012459,Customer Name823,202557712,11100787,Item Category35,SKU1641,1592,-48,0,-96,0,1496,-607.864,-63.04,825.096,2,2025-02-19,08:11:24
2025-01-21 11:08:38,Sales Channel 4,Party 1649,1000108,Customer Name2888,202613938,11100788,Item Category62,SKU1307,6900,-3450,0,0,-3450,3450,-2458.466,-23.32,968.214,1,2025-01-21,11:08:38
2025-01-15 15:12:35,Sales Channel 4,Party 3250,1013041,Customer Name2399,202591450,11100789,Item Category114,SKU1842,40,0,0,0,0,40,-21.71,-3.84,14.45,1,2025-01-15,15:12:35
2025-01-06 15:11:57,Sales Channel 4,Party 1911,1005844,Customer Name1854,202898491,11100790,Item Category122,SKU2424,816,0,0,0,0,816,-452.993,-92.8,270.207,4,2025-01-06,15:11:57
2025-02-03 15:14:35,Sales Channel 6,Party 1741,1007680,Customer Name1559,202894036,11100791,Item Category115,SKU706,4684,-349.24,-349.2399902,0,0,4334.76,-2198.99,-355.28,1780.49,1,2025-02-03,15:14:35
2025-02-20 22:13:35,Sales Channel 6,Party 1731,1003352,Customer Name6700,202955978,11100792,Item Category62,SKU2218,1836,-1177.92,0,0,-1177.920044,658.08,-1474.456,-68.88,-885.256,1,2025-02-20,22:13:35
2025-02-06 08:11:14,Sales Channel 6,Party 146,1011633,Customer Name552,202851237,11100793,Item Category121,SKU1373,6244,0,0,0,0,6244,-844.761,-39.4,5359.839,1,2025-02-06,08:11:14
2025-01-03 08:12:41,Sales Channel 6,Party 1741,1007680,Customer Name1559,202600167,11100794,Item Category102,SKU2243,2348,-555.92,-555.9199829,0,0,1792.08,-1224.834,44.28,611.526,1,2025-01-03,08:12:41
2025-01-31 08:14:14,Sales Channel 10,Party 1908,1011858,Customer Name3964,202933571,11100795,Item Category62,SKU2190,4596,0,0,0,0,4596,-2025.581,47.96,2618.379,1,2025-01-31,08:14:14
2025-01-22 22:15:13,Sales Channel 6,Party 1741,1007680,Customer Name1559,202671384,11100796,Item Category25,SKU258,2580,-953,-953,0,0,1627,-1194.42,72.48,505.06,1,2025-01-22,22:15:13
2025-01-23 22:21:27,Sales Channel 6,Party 1741,1007680,Customer Name1559,202721738,11100797,Item Category104,SKU912,3768,-1142.76,-1142.76001,0,0,2625.24,-1514.865,-245.68,864.695,1,2025-01-23,22:21:27
2025-01-03 08:12:16,Sales Channel 6,Party 2009,1010669,Customer Name425,202542566,11100798,Item Category5,SKU1764,17752,-880,0,-1760,0,15992,-4686.006,-265.52,11040.474,2,2025-01-03,08:12:16
2025-01-29 08:12:30,Sales Channel 4,Party 278,1010042,Customer Name602,203021884,11100799,Item Category92,SKU1574,64872,-800,-9648,-4752,0,50472,-22376.441,-1646.64,26448.919,18,2025-01-29,08:12:30
2025-02-07 08:12:28,Sales Channel 6,Party 1741,1007680,Customer Name1559,202560875,11100800,Item Category34,SKU915,1656,-736.4,-736.4000244,0,0,919.6,-542.064,-62.72,314.816,1,2025-02-07,08:12:28
2025-02-18 08:11:52,Sales Channel 6,Party 1302,1014305,Customer Name463,202979247,11100801,Item Category15,SKU788,11248,0,0,0,0,11248,-4126.424,-211.92,6909.656,1,2025-02-18,08:11:52
2025-01-29 22:15:39,Sales Channel 6,Party 1741,1007680,Customer Name1559,202972489,11100802,Item Category94,SKU2704,2808,-713.32,-713.3200073,0,0,2094.68,-1502.955,-591.725,0,1,2025-01-29,22:15:39
2025-02-10 15:13:37,Sales Channel 6,Party 1741,1007680,Customer Name1559,202837248,11100803,Item Category33,SKU1158,2196,-313.56,-313.5599976,0,0,1882.44,-1137.486,-150.92,594.034,1,2025-02-10,15:13:37
2025-02-28 15:19:23,Sales Channel 6,Party 658,1009826,Customer Name439,202827383,11100804,Item Category87,SKU1456,28152,-5604.2,-10016.40039,-1192,0,16943.6,-12565.047,-1170.96,3207.593,2,2025-02-28,15:19:23
2025-02-21 08:13:05,Sales Channel 6,Party 2691,1014597,Customer Name6821,203024656,11100805,Item Category30,SKU2872,28952,0,0,0,0,28952,-14056.793,-936.6,13958.607,1,2025-02-21,08:13:05
2025-02-04 08:11:22,Sales Channel 6,Party 626,1006000,Customer Name7220,202400405,11100806,Item Category33,SKU2816,2556,-474.48,-474.480011,0,0,2081.52,-1329.904,-132.8,618.816,1,2025-02-04,08:11:22
2025-01-07 15:13:57,Sales Channel 6,Party 1741,1007680,Customer Name1559,202943753,11100807,Item Category33,SKU152,2644,-722.24,-722.2399902,0,0,1921.76,-1432.433,-132.8,356.527,1,2025-01-07,15:13:57
2025-02-04 08:11:22,Sales Channel 6,Party 2009,1003971,Customer Name623,202871476,11100808,Item Category94,SKU1774,4528,-276,0,-276,0,4252,-3010.687,-197,1044.313,1,2025-02-04,08:11:22
2025-01-09 22:17:56,Sales Channel 4,Party 1023,1014686,Customer Name802,202706167,11100809,Item Category122,SKU2017,704,0,0,0,0,704,-411.24,-64.76,228,1,2025-01-09,22:17:56
2025-02-12 11:07:51,Sales Channel 6,Party 1684,1008815,Customer Name7213,202571432,11100810,Item Category57,SKU56,2752,0,0,0,0,2752,-1009.68,-28.16,1714.16,2,2025-02-12,11:07:51
2025-01-15 08:26:21,Sales Channel 6,Party 2009,1010669,Customer Name425,202814651,11100811,Item Category25,SKU2237,20400,-104,0,-1040,0,19360,-11078.804,745.2,9026.396,10,2025-01-15,08:26:21
2025-01-28 15:11:57,Sales Channel 4,Party 1106,1007351,Customer Name951,202568823,11100812,Item Category53,SKU2326,3932,-1596,-1116,-480,0,2336,-1755.105,-209.44,371.455,1,2025-01-28,15:11:57
2025-02-21 15:14:00,Sales Channel 6,Party 1741,1007680,Customer Name1559,202500529,11100813,Item Category102,SKU1109,2352,-493.12,-493.1199951,0,0,1858.88,-1248.22,44.28,654.94,1,2025-02-21,15:14:00
2025-01-16 08:16:20,Sales Channel 6,Party 1741,1007680,Customer Name1559,203056036,11100814,Item Category102,SKU1109,2352,-556,-556,0,0,1796,-1248.22,44.28,592.06,1,2025-01-16,08:16:20
2025-01-30 08:12:18,Sales Channel 6,Party 1741,1007680,Customer Name1559,202903636,11100815,Item Category73,SKU1541,3844,-1167.68,-1167.680054,0,0,2676.32,-1923.434,0.52,753.406,1,2025-01-30,08:12:18
2025-02-05 11:08:56,Sales Channel 4,Party 278,1006449,Customer Name6216,202856221,11100816,Item Category52,SKU163,1416,-109.52,-33.52000046,-76,0,1306.48,-374.91,-30.76,900.81,1,2025-02-05,11:08:56
2025-02-07 15:20:03,Sales Channel 6,Party 3226,1011265,Customer Name6090,202743975,11100817,Item Category5,SKU1248,6196,-2863.08,-2263.080078,-600,0,3332.92,-1648.629,-132.76,1551.531,1,2025-02-07,15:20:03
2025-01-10 22:13:22,Sales Channel 6,Party 1741,1007680,Customer Name1559,202909603,11100818,Item Category102,SKU1497,1908,-308.52,-308.519989,0,0,1599.48,-1188.061,50.96,462.379,1,2025-01-10,22:13:22
2025-01-01 15:10:13,Sales Channel 4,Party 755,1002106,Customer Name5626,202658015,11100819,Item Category94,SKU1756,1916,0,0,0,0,1916,-1632.613,-131.76,151.627,1,2025-01-01,15:10:13
2025-02-04 22:23:00,Sales Channel 6,Party 1741,1007680,Customer Name1559,202593281,11100820,Item Category33,SKU1199,2812,-615.16,-615.1599731,0,0,2196.84,-1523.425,-132.8,540.615,1,2025-02-04,22:23:00
2025-01-07 08:12:11,Sales Channel 6,Party 1741,1007680,Customer Name1559,202773154,11100821,Item Category73,SKU2634,3548,-966,-966,0,0,2582,-1840.166,0.52,742.354,1,2025-01-07,08:12:11
2025-01-28 15:12:12,Sales Channel 6,Party 1741,1007680,Customer Name1559,202552943,11100822,Item Category115,SKU1396,4220,-380.4,-380.3999939,0,0,3839.6,-2081.598,-335.16,1422.842,1,2025-01-28,15:12:12
2025-01-03 15:16:26,Sales Channel 4,Party 995,1012488,Customer Name7281,203017687,11100823,Item Category10,SKU2343,25884,-568,0,-5112,0,20772,-7319.866,-721.8,12730.334,9,2025-01-03,15:16:26
2025-01-22 08:11:53,Sales Channel 6,Party 1741,1007680,Customer Name1559,202966539,11100824,Item Category104,SKU1562,1396,-24.44,-24.44000053,0,0,1371.56,-880.421,-176.44,314.699,1,2025-01-22,08:11:53
2025-02-12 11:08:29,Sales Channel 6,Party 1741,1007680,Customer Name1559,202881627,11100825,Item Category27,SKU2629,3360,-1025.6,-1025.599976,0,0,2334.4,-1778.557,-53.8,502.043,1,2025-02-12,11:08:29
2025-01-18 08:15:04,Sales Channel 4,Party 1023,1011405,Customer Name7368,202492478,11100826,Item Category63,SKU2270,300,0,0,0,0,300,-159.843,-16.08,124.077,1,2025-01-18,08:15:04
2025-01-22 08:11:57,Sales Channel 6,Party 1741,1007680,Customer Name1559,202789467,11100827,Item Category34,SKU1739,1096,-420.04,-420.0400085,0,0,675.96,-427.123,-46.08,202.757,1,2025-01-22,08:11:57
2025-02-18 08:12:04,Sales Channel 6,Party 1741,1007680,Customer Name1559,202977228,11100828,Item Category92,SKU2102,4364,-76.4,-76.40000153,0,0,4287.6,-1534.765,-103.6,2649.235,1,2025-02-18,08:12:04
2025-02-04 15:21:32,Sales Channel 6,Party 2009,1010669,Customer Name425,203024994,11100829,Item Category94,SKU768,3360,-120,0,-240,0,3120,-2199.122,-335.84,585.038,2,2025-02-04,15:21:32
2025-01-16 22:14:00,Sales Channel 4,Party 3352,1009456,Customer Name53,202583198,11100830,Item Category1,SKU2653,44,0,0,0,0,44,-24.911,-3.8,15.289,1,2025-01-16,22:14:00
2025-01-10 08:13:16,Sales Channel 6,Party 1741,1007680,Customer Name1559,202660246,11100831,Item Category60,SKU1027,2276,-342.44,-342.4400024,0,0,1933.56,-1091.662,-162.003,679.894,1,2025-01-10,08:13:16
2025-02-18 22:21:58,Sales Channel 6,Party 1741,1007680,Customer Name1559,202787501,11100832,Item Category53,SKU1259,4056,-892.36,-892.3599854,0,0,3163.64,-1856.662,-200.04,1106.938,1,2025-02-18,22:21:58
2025-01-17 18:09:49,Sales Channel 4,Party 1347,1002917,Customer Name6776,202548050,11100833,Item Category114,SKU1842,448,0,0,0,0,448,-173.681,-30.72,243.599,8,2025-01-17,18:09:49
2025-01-02 18:10:25,Sales Channel 6,Party 1741,1007680,Customer Name1559,202599476,11100834,Item Category53,SKU2194,3400,-979.12,-979.1199951,0,0,2420.88,-1744.788,-185,491.092,1,2025-01-02,18:10:25
2025-02-25 08:16:37,Sales Channel 6,Party 1741,1007680,Customer Name1559,202854661,11100835,Item Category102,SKU1031,4260,-1571.88,-1571.880005,0,0,2688.12,-1901.626,13.68,800.174,1,2025-02-25,08:16:37
2025-01-30 11:10:31,Sales Channel 6,Party 2709,1012956,Customer Name286,202410490,11100836,Item Category56,SKU1446,56,-14,0,-14,0,42,-7.04,-0.48,34.48,1,2025-01-30,11:10:31
2025-02-17 22:20:02,Sales Channel 6,Party 1885,1000346,Customer Name4087,202613669,11100837,Item Category33,SKU949,3356,-928,-928,0,0,2428,-1587.271,-134.72,706.009,1,2025-02-17,22:20:02
2025-01-07 08:12:24,Sales Channel 6,Party 1741,1007680,Customer Name1559,202422286,11100838,Item Category94,SKU2509,2196,-392.16,-392.1600037,0,0,1803.84,-1139.337,-163.44,501.063,1,2025-01-07,08:12:24
2025-01-24 22:13:35,Sales Channel 6,Party 1741,1007680,Customer Name1559,203036037,11100839,Item Category89,SKU1061,8052,-565.36,-565.3599854,0,0,7486.64,-4064.267,-261.64,3160.733,1,2025-01-24,22:13:35
2025-01-07 08:11:41,Sales Channel 6,Party 2692,1009525,Customer Name7068,202876888,11100840,Item Category73,SKU1541,4260,-1634.52,-1634.52002,0,0,2625.48,-1923.434,0.52,702.566,1,2025-01-07,08:11:41
2025-01-31 08:14:14,Sales Channel 4,Party 928,1003823,Customer Name221,202789072,11100841,Item Category68,SKU1760,4788,0,0,0,0,4788,-1086.124,-121.12,3580.756,1,2025-01-31,08:14:14
2025-01-21 11:08:08,Sales Channel 6,Party 1741,1007680,Customer Name1559,202506553,11100842,Item Category49,SKU1043,1192,-20.88,-20.87999916,0,0,1171.12,-491.305,-66.16,613.655,1,2025-01-21,11:08:08
2025-02-04 08:11:40,Sales Channel 6,Party 1741,1007680,Customer Name1559,203057109,11100843,Item Category104,SKU1959,2348,-555.92,-555.9199829,0,0,1792.08,-915.73,-187,689.35,1,2025-02-04,08:11:40
2025-02-19 22:18:53,Sales Channel 4,Party 1484,1010013,Customer Name3455,202415382,11100844,Item Category25,SKU1051,1216,0,0,0,0,1216,-855.168,88.16,448.992,1,2025-02-19,22:18:53
2025-01-03 15:16:34,Sales Channel 6,Party 1796,1001216,Customer Name2733,202403702,11100845,Item Category52,SKU2505,580,-5.8,-5.800000191,0,0,574.2,-250.077,-30.28,293.843,1,2025-01-03,15:16:34
2025-01-23 11:10:07,Sales Channel 6,Party 2124,1005353,Customer Name90,202793000,11100846,Item Category63,SKU1426,556,0,0,0,0,556,-514.4,-33,8.6,1,2025-01-23,11:10:07
2025-01-15 08:26:21,Sales Channel 6,Party 2485,1012320,Customer Name1209,202441353,11100847,Item Category87,SKU4,8636,-3500,-3500,0,0,5136,-3905.989,-539.48,690.531,1,2025-01-15,08:26:21
2025-02-24 22:23:45,Sales Channel 6,Party 1741,1013099,Customer Name4282,202873966,11100848,Item Category87,SKU1601,8956,-2899,-2899,0,0,6057,-3788.309,-555.44,1713.251,1,2025-02-24,22:23:45
2025-02-10 11:08:11,Sales Channel 4,Party 1624,1007433,Customer Name423,202495890,11100849,Item Category5,SKU2390,13120,0,0,0,0,13120,-6392.023,-531.04,6196.937,4,2025-02-10,11:08:11
2025-01-31 22:20:18,Sales Channel 6,Party 1741,1007680,Customer Name1559,202537080,11100850,Item Category33,SKU2111,2388,-336.56,-336.5599976,0,0,2051.44,-1346.403,-132.8,572.237,1,2025-01-31,22:20:18
2025-01-02 22:15:48,Sales Channel 6,Party 1741,1007680,Customer Name1559,202880140,11100851,Item Category87,SKU2418,7048,-2241.64,-2241.639893,0,0,4806.36,-3296.616,-514.12,995.624,1,2025-01-02,22:15:48
2025-01-30 08:11:15,Sales Channel 6,Party 2009,1003971,Customer Name623,202484157,11100852,Item Category60,SKU2859,3388,0,0,0,0,3388,-1444.342,-204.12,1739.538,1,2025-01-30,08:11:15
2025-01-17 22:20:36,Sales Channel 4,Party 755,1005831,Customer Name5247,203007845,11100853,Item Category52,SKU2380,592,0,0,0,0,592,-377.528,-51.64,162.832,1,2025-01-17,22:20:36
2025-02-26 08:10:39,Sales Channel 6,Party 1684,1008815,Customer Name7213,202890678,11100854,Item Category57,SKU2579,1800,0,0,0,0,1800,-1412.64,-36.84,350.52,3,2025-02-26,08:10:39
2025-01-29 18:19:44,Sales Channel 6,Party 937,1008348,Customer Name5214,202987516,11100855,Item Category33,SKU1375,2228,-445.6,-445.6000061,0,0,1782.4,-2610.712,-118.8,-947.112,1,2025-01-29,18:19:44
2025-02-26 22:14:28,Sales Channel 6,Party 1741,1007680,Customer Name1559,203034072,11100856,Item Category34,SKU1739,1096,-388.6,-388.6000061,0,0,707.4,-427.123,-46.08,234.197,1,2025-02-26,22:14:28
2025-02-21 11:08:01,Sales Channel 4,Party 412,1011434,Customer Name2343,202976778,11100857,Item Category25,SKU2226,1088,0,0,0,0,1088,-861.382,88.16,314.778,1,2025-02-21,11:08:01
2025-01-10 22:13:22,Sales Channel 6,Party 1741,1007680,Customer Name1559,202739811,11100858,Item Category34,SKU915,1656,-736.4,-736.4000244,0,0,919.6,-542.064,-62.72,314.816,1,2025-01-10,22:13:22
2025-02-28 15:18:10,Sales Channel 6,Party 1741,1013099,Customer Name4282,203060695,11100859,Item Category34,SKU328,1660,-743.32,-743.3200073,0,0,916.68,-541.292,-57.56,317.828,1,2025-02-28,15:18:10
2025-01-15 08:52:44,Sales Channel 7,Party 1073,1004214,Customer Name6723,202890699,11100860,Item Category33,SKU2498,2212,0,0,0,0,2212,-1112.125,-1099.875,0,1,2025-01-15,08:52:44
2025-02-13 11:07:50,Sales Channel 6,Party 113,1008999,Customer Name738,202732217,11100861,Item Category87,SKU2541,13436,-4324.04,-4324.040039,0,0,9111.96,-5478.733,-589.28,3043.947,1,2025-02-13,11:07:50
2025-01-08 22:15:11,Sales Channel 6,Party 1741,1007680,Customer Name1559,202779064,11100862,Item Category53,SKU1862,3844,-1265.92,-1265.920044,0,0,2578.08,-1832.527,-209.44,536.113,1,2025-01-08,22:15:11
2025-02-27 08:12:13,Sales Channel 4,Party 764,1006555,Customer Name3671,202613981,11100863,Item Category62,SKU295,2380,0,0,0,0,2380,-1566.81,61.24,874.43,1,2025-02-27,08:12:13
2025-02-20 08:15:49,Sales Channel 6,Party 146,1011633,Customer Name552,202896409,11100864,Item Category34,SKU1921,1432,0,0,0,0,1432,-499.962,-62.72,869.318,1,2025-02-20,08:15:49
2025-02-25 22:13:15,Sales Channel 4,Party 1537,1006991,Customer Name697,202781854,11100865,Item Category33,SKU1874,1716,0,0,0,0,1716,-1418.647,-132.8,164.553,1,2025-02-25,22:13:15
2025-01-04 11:07:06,Sales Channel 6,Party 1741,1007680,Customer Name1559,202634199,11100866,Item Category87,SKU1778,11396,-3312,-3312,0,0,8084,-5474.195,-585.48,2024.325,1,2025-01-04,11:07:06
2025-01-14 18:14:20,Sales Channel 6,Party 1741,1007680,Customer Name1559,202579296,11100867,Item Category33,SKU152,2644,-722.24,-722.2399902,0,0,1921.76,-1432.433,-132.8,356.527,1,2025-01-14,18:14:20
2025-01-27 08:07:08,Sales Channel 6,Party 1741,1007680,Customer Name1559,202701182,11100868,Item Category94,SKU1121,2444,-392.56,-392.5599976,0,0,2051.44,-1171.248,-163.44,716.752,1,2025-01-27,08:07:08
2025-02-13 15:17:02,Sales Channel 4,Party 278,1006449,Customer Name6216,202529495,11100869,Item Category89,SKU1240,5116,-1676,0,-1676,0,3440,-1650.122,-140.72,1649.158,1,2025-02-13,15:17:02
2025-02-11 15:11:43,Sales Channel 4,Party 1741,1007968,Customer Name4659,203025585,11100870,Item Category20,SKU42,20260,-354.56,-354.5599976,0,0,19905.439,-8162.596,-486.52,11256.324,1,2025-02-11,15:11:43
2025-01-30 15:15:03,Sales Channel 10,Party 1908,1007838,Customer Name3964,203048725,11100871,Item Category114,SKU1120,152,-7.6,0,0,-7.599999905,144.4,-46.782,-11.2,86.418,1,2025-01-30,15:15:03
2025-02-19 08:10:40,Sales Channel 4,Party 2088,1008033,Customer Name6685,202491982,11100872,Item Category34,SKU2242,7104,0,0,0,0,7104,-3357.316,-434.88,3311.804,8,2025-02-19,08:10:40
2025-02-28 08:16:02,Sales Channel 6,Party 1741,1007680,Customer Name1559,202444199,11100873,Item Category34,SKU1725,964,-260.56,-260.5599976,0,0,703.44,-393.145,-46.08,264.215,1,2025-02-28,08:16:02
2025-02-19 15:12:39,Sales Channel 6,Party 1741,1007680,Customer Name1559,203030118,11100874,Item Category34,SKU1739,1096,-388.6,-388.6000061,0,0,707.4,-427.123,-46.08,234.197,1,2025-02-19,15:12:39
2025-01-20 15:10:18,Sales Channel 6,Party 1741,1007680,Customer Name1559,202775875,11100875,Item Category102,SKU1497,1908,-308.52,-308.519989,0,0,1599.48,-1188.061,50.96,462.379,1,2025-01-20,15:10:18
2025-02-05 15:19:23,Sales Channel 4,Party 1605,1011116,Customer Name3734,202474439,11100876,Item Category25,SKU647,1276,0,0,0,0,1276,-865.799,88.16,498.361,1,2025-02-05,15:19:23
